#{"t_start": 1739931590.9300845, "env_id": "None"}
r,l,t
-9285.0,288,5841.615057
-8446.0,288,5842.22487
-9315.0,288,5842.866828
-8749.0,288,5843.485563
-12834.0,288,5844.12024
-8266.0,288,5844.880707
-9752.0,288,5846.787017
-10634.0,288,5847.406641
-9548.0,288,5848.034829
-8905.0,288,5848.640946
-9395.0,288,5849.255068
-9158.0,288,5853.378455
-8738.0,288,5854.024008
-10841.0,288,5855.909584
-8719.0,288,5856.506517
-9161.0,288,5857.133971
-9932.0,288,5857.731796
-8757.0,288,5858.469111
-10313.0,288,5859.097165
-9480.0,288,5859.722371
-8598.0,288,5861.538036
-9136.0,288,5862.162774
-8803.0,288,5862.806216
-9495.0,288,5863.386189
-9157.0,288,5864.017394
-10097.0,288,5864.829613
-8963.0,288,5865.442192
-8860.0,288,5867.349046
-9714.0,288,5871.430579
-7772.0,288,5871.995019
-9195.0,288,5872.593266
-10422.0,288,5873.23342
-9750.0,288,5873.828744
-8956.0,288,5874.440876
-10327.0,288,5876.337488
-8077.0,288,5876.927443
-9550.0,288,5877.697645
-7980.0,288,5878.276768
-9978.0,288,5878.891503
-8444.0,288,5879.456056
-11916.0,288,5880.101581
-8976.0,288,5880.714674
-9663.0,288,5882.609797
-8344.0,288,5883.207697
-8245.0,288,5883.768555
-9364.0,288,5887.634153
-8954.0,288,5888.260907
-9615.0,288,5888.890231
-8871.0,288,5889.64188
-10083.0,288,5891.551424
-10136.0,288,5892.176323
-8546.0,288,5892.772438
-10034.0,288,5893.417878
-8375.0,288,5894.016423
-10866.0,288,5894.644053
-9278.0,288,5895.288923
-9154.0,288,5897.326846
-9212.0,288,5897.978083
-8545.0,288,5898.580511
-9353.0,288,5899.206226
-9236.0,288,5899.846528
-11329.0,288,5900.490059
-9475.0,288,5901.126773
-9490.0,288,5906.337295
-9450.0,288,5906.939853
-8484.0,288,5907.519355
-12756.0,288,5908.148243
-10630.0,288,5908.792117
-10848.0,288,5909.583208
-10416.0,288,5910.194655
-10083.0,288,5912.10935
-8148.0,288,5912.726183
-9454.0,288,5913.376399
-10054.0,288,5914.026928
-8360.0,288,5914.640718
-9575.0,288,5915.265353
-9710.0,288,5916.035075
-9625.0,288,5918.107875
-8510.0,288,5918.685421
-10543.0,288,5919.311345
-10743.0,288,5923.460353
-8652.0,288,5924.114422
-8602.0,288,5924.681319
-10007.0,288,5925.308637
-8728.0,288,5927.168215
-8926.0,288,5927.748086
-10164.0,288,5928.385115
-11141.0,288,5929.002751
-10488.0,288,5929.786886
-9834.0,288,5930.411843
-8671.0,288,5931.039368
-10548.0,288,5932.895828
-8532.0,288,5933.524926
-8916.0,288,5934.104586
-11195.0,288,5934.732289
-9414.0,288,5935.378866
-8346.0,288,5936.115541
-9151.0,288,5939.906922
-8055.0,288,5941.809241
-7854.0,288,5942.378199
-9183.0,288,5943.133114
-9350.0,288,5943.746045
-9512.0,288,5944.404545
-8914.0,288,5945.027637
-9503.0,288,5945.657274
-8431.0,288,5946.252336
-9921.0,288,5948.210691
-12448.0,288,5948.837737
-8413.0,288,5949.590082
-8454.0,288,5950.194611
-9929.0,288,5950.831144
-10171.0,288,5951.479172
-9699.0,288,5952.081598
-9482.0,288,5954.038408
-11396.0,288,5954.650336
-9631.0,288,5958.722024
-10456.0,288,5959.360585
-12539.0,288,5959.971917
-10634.0,288,5960.614147
-10294.0,288,5961.230484
-9804.0,288,5963.200342
-10767.0,288,5963.847348
-11060.0,288,5964.48182
-9127.0,288,5965.116295
-8435.0,288,5965.696594
-9634.0,288,5966.307898
-9875.0,288,5966.917425
-8883.0,288,5968.746119
-10584.0,288,5969.516421
-9128.0,288,5970.133829
-8291.0,288,5970.730946
-9928.0,288,5971.359676
-9694.0,288,5975.385028
-10126.0,288,5976.030862
-8899.0,288,5977.96311
-10014.0,288,5978.591613
-8697.0,288,5979.188694
-8700.0,288,5979.815945
-10139.0,288,5980.45861
-10392.0,288,5981.257738
-10744.0,288,5981.883544
-8567.0,288,5983.786757
-12429.0,288,5984.415416
-8748.0,288,5985.002387
-10520.0,288,5985.653397
-11547.0,288,5986.284851
-10680.0,288,5986.903484
-8740.0,288,5987.502985
-10974.0,288,5989.51451
-8246.0,288,5990.099258
-8756.0,288,5993.956419
-8464.0,288,5994.666874
-10984.0,288,5995.300674
-8497.0,288,5995.880541
-9387.0,288,5996.493362
-9193.0,288,5998.410666
-9967.0,288,5999.055697
-10486.0,288,5999.682356
-9164.0,288,6000.303671
-9564.0,288,6001.155075
-9076.0,288,6001.815869
-10150.0,288,6002.412598
-8081.0,288,6004.2674
-7737.0,288,6004.866081
-8208.0,288,6005.46146
-9076.0,288,6006.056682
-7133.0,288,6006.620651
-11491.0,288,6010.697849
-10347.0,288,6011.324115
-9947.0,288,6011.96564
-10177.0,288,6013.925317
-10170.0,288,6014.724346
-8946.0,288,6015.352688
-9471.0,288,6015.986483
-14389.0,288,6016.618011
-9109.0,288,6017.237379
-10616.0,288,6017.848069
-9485.0,288,6019.760025
-8685.0,288,6020.370781
-13206.0,288,6021.153197
-8551.0,288,6021.770437
-10196.0,288,6022.381595
-7555.0,288,6022.963421
-8534.0,288,6023.591292
-8001.0,288,6028.978789
-8509.0,288,6029.754174
-10500.0,288,6030.414999
-9052.0,288,6031.070694
-8443.0,288,6031.727292
-9310.0,288,6032.370387
-10312.0,288,6033.005905
-10191.0,288,6035.092983
-9637.0,288,6035.726955
-9548.0,288,6036.365423
-8993.0,288,6036.991505
-11065.0,288,6037.618672
-8149.0,288,6038.20696
-10946.0,288,6038.852882
-10600.0,288,6040.706422
-9232.0,288,6041.467088
-9124.0,288,6042.078775
-9052.0,288,6042.660197
-9906.0,288,6046.423991
-10264.0,288,6047.212344
-11341.0,288,6047.855817
-10294.0,288,6049.774934
-10518.0,288,6050.40124
-10224.0,288,6051.038809
-9023.0,288,6051.622743
-8887.0,288,6052.266872
-10044.0,288,6052.892748
-10680.0,288,6053.661989
-9821.0,288,6055.664509
-9709.0,288,6056.323636
-8750.0,288,6056.909089
-8876.0,288,6057.521497
-9681.0,288,6058.117218
-8670.0,288,6058.743905
-8991.0,288,6059.370406
-8714.0,288,6064.784162
-11061.0,288,6065.455406
-8898.0,288,6066.073756
-9189.0,288,6066.670691
-11347.0,288,6067.467444
-9456.0,288,6068.090655
-8957.0,288,6068.727024
-9079.0,288,6070.560092
-10506.0,288,6071.252946
-8122.0,288,6071.876797
-8493.0,288,6072.488418
-9884.0,288,6073.098927
-11198.0,288,6073.870255
-11331.0,288,6074.510139
-8828.0,288,6075.112689
-11245.0,288,6077.016891
-10074.0,288,6077.656478
-10487.0,288,6081.783837
-9002.0,288,6082.378734
-8686.0,288,6083.022777
-10185.0,288,6083.659381
-8629.0,288,6084.291489
-8626.0,288,6086.27784
-7970.0,288,6086.85634
-9374.0,288,6087.643198
-9953.0,288,6088.286729
-9879.0,288,6088.910598
-9669.0,288,6089.539737
-9422.0,288,6090.245359
-9930.0,288,6092.175553
-9019.0,288,6092.76116
-10082.0,288,6093.388898
-8182.0,288,6094.124359
-9251.0,288,6094.735899
-10282.0,288,6095.361741
-10459.0,288,6099.398906
-9936.0,288,6101.487458
-9934.0,288,6102.113214
-8862.0,288,6102.777569
-11707.0,288,6103.405478
-9583.0,288,6104.020699
-10210.0,288,6104.661511
-9287.0,288,6105.272665
-10472.0,288,6107.130414
-9425.0,288,6107.903649
-10695.0,288,6108.543153
-8677.0,288,6109.178945
-9931.0,288,6109.790099
-8095.0,288,6110.384119
-8612.0,288,6111.058963
-8854.0,288,6112.930849
-10091.0,288,6113.561868
-10326.0,288,6117.758194
-10174.0,288,6118.394678
-9965.0,288,6119.029581
-8950.0,288,6119.595335
-10674.0,288,6120.393729
-8663.0,288,6122.222832
-9706.0,288,6122.84877
-8854.0,288,6123.427963
-8556.0,288,6124.055382
-11513.0,288,6124.753509
-8932.0,288,6125.347977
-8654.0,288,6125.976388
-9592.0,288,6128.021585
-9257.0,288,6128.662534
-8184.0,288,6129.294515
-9746.0,288,6129.893683
-9161.0,288,6130.48723
-10126.0,288,6134.573686
-9438.0,288,6135.185803
-7488.0,288,6137.019261
-10059.0,288,6137.631557
-9967.0,288,6138.259373
-7369.0,288,6138.839964
-11059.0,288,6139.466199
-9308.0,288,6140.269325
-10343.0,288,6140.881281
-8997.0,288,6141.501515
-9185.0,288,6143.366296
-9961.0,288,6143.963284
-9005.0,288,6144.607153
-8602.0,288,6145.218313
-9594.0,288,6145.816008
-8875.0,288,6146.583517
-11757.0,288,6147.212525
-10824.0,288,6149.133456
-8522.0,288,6153.130758
-10780.0,288,6153.901745
-8337.0,288,6154.497448
-10380.0,288,6155.138739
-9903.0,288,6155.814723
-10186.0,288,6156.44547
-10431.0,288,6158.455438
-9595.0,288,6159.190435
-10298.0,288,6159.830183
-9517.0,288,6160.58977
-9634.0,288,6161.202573
-10015.0,288,6161.812899
-8234.0,288,6162.409806
-9792.0,288,6164.26407
-7512.0,288,6164.83238
-10258.0,288,6165.460079
-9821.0,288,6166.086712
-9403.0,288,6170.020109
-9626.0,288,6170.605639
-8900.0,288,6171.219898
-9463.0,288,6173.224147
-10586.0,288,6173.837782
-9717.0,288,6174.44918
-9688.0,288,6175.068262
-8636.0,288,6175.667925
-8584.0,288,6176.275053
-9312.0,288,6176.870807
-8840.0,288,6178.772981
-8581.0,288,6179.364818
-8775.0,288,6180.150451
-10192.0,288,6180.787595
-8392.0,288,6181.366853
-9938.0,288,6181.994869
-9128.0,288,6182.605215
-9268.0,288,6184.49117
-9004.0,288,6188.498337
-8285.0,288,6189.109794
-9977.0,288,6189.689041
-9084.0,288,6190.301915
-9586.0,288,6190.929334
-9682.0,288,6191.685268
-10149.0,288,6193.597269
-9155.0,288,6194.209149
-10330.0,288,6194.822942
-8180.0,288,6195.40229
-9373.0,288,6195.998993
-8452.0,288,6196.596213
-9637.0,288,6197.210458
-8790.0,288,6199.193378
-9872.0,288,6199.822962
-9054.0,288,6200.417919
-9058.0,288,6201.045665
-9253.0,288,6205.288312
-10213.0,288,6206.028882
-9574.0,288,6206.640541
-8657.0,288,6207.270517
-10056.0,288,6209.160772
-10699.0,288,6209.804734
-9419.0,288,6210.464617
-9613.0,288,6211.054554
-10330.0,288,6211.836909
-8822.0,288,6212.437239
-10230.0,288,6213.080722
-9510.0,288,6215.008225
-8692.0,288,6215.634772
-8784.0,288,6216.238827
-9531.0,288,6216.840529
-11992.0,288,6217.482969
-7955.0,288,6218.20357
-10984.0,288,6222.157488
-9169.0,288,6224.128719
-10618.0,288,6224.751813
-10443.0,288,6225.521399
-9325.0,288,6226.117636
-9163.0,288,6226.728101
-8280.0,288,6227.306497
-8630.0,288,6227.88493
-8737.0,288,6229.752645
-10312.0,288,6230.395247
-10555.0,288,6231.034843
-11229.0,288,6231.809557
-8820.0,288,6232.397594
-9562.0,288,6233.019148
-11220.0,288,6233.652519
-9229.0,288,6235.585954
-12298.0,288,6236.212446
-9234.0,288,6236.855805
-9737.0,288,6240.873068
-8666.0,288,6241.49123
-9432.0,288,6242.08093
-9072.0,288,6242.662227
-8801.0,288,6244.588623
-10051.0,288,6245.389179
-9643.0,288,6246.053928
-9363.0,288,6246.671855
-8709.0,288,6247.281528
-9760.0,288,6247.891649
-10397.0,288,6248.518251
-10837.0,288,6250.412083
-8347.0,288,6250.992125
-9102.0,288,6251.775512
-9149.0,288,6252.421286
-8560.0,288,6253.040892
-10344.0,288,6253.715114
-9195.0,288,6257.689987
-8643.0,288,6259.629002
-8782.0,288,6260.192398
-8736.0,288,6260.788719
-8879.0,288,6261.400523
-11143.0,288,6262.026472
-11223.0,288,6262.653153
-11655.0,288,6263.310419
-8684.0,288,6265.323131
-9682.0,288,6265.950883
-8927.0,288,6266.562091
-8708.0,288,6267.124602
-10563.0,288,6267.766956
-9264.0,288,6268.406747
-10106.0,288,6269.039943
-8986.0,288,6269.602642
-7872.0,288,6271.591425
-10287.0,288,6275.182532
-9875.0,288,6275.777618
-8989.0,288,6276.560253
-9022.0,288,6277.145109
-10132.0,288,6277.739777
-9135.0,288,6278.36636
-9086.0,288,6280.235072
-8851.0,288,6280.846521
-7766.0,288,6281.442538
-10705.0,288,6282.0704
-7550.0,288,6282.667253
-8102.0,288,6283.448361
-8400.0,288,6284.008476
-8333.0,288,6285.85374
-8196.0,288,6286.448214
-8625.0,288,6287.04363
-8700.0,288,6287.62324
-9272.0,288,6288.218815
-9183.0,288,6292.129984
-8079.0,288,6292.710971
-8166.0,288,6294.670591
-8320.0,288,6295.298204
-10618.0,288,6296.082428
-9433.0,288,6296.738777
-9008.0,288,6297.344553
-10591.0,288,6297.972052
-9624.0,288,6298.612103
-9268.0,288,6300.47708
-11483.0,288,6301.11945
-9099.0,288,6301.746711
-9096.0,288,6302.49773
-10435.0,288,6303.124452
-9976.0,288,6303.718674
-9635.0,288,6304.344833
-10123.0,288,6306.313094
-10630.0,288,6310.474904
-9751.0,288,6311.114729
-9769.0,288,6311.730397
-10302.0,288,6312.339796
-9159.0,288,6312.934772
-7947.0,288,6313.547556
-9477.0,288,6315.372064
-10579.0,288,6316.124454
-9619.0,288,6316.735743
-10671.0,288,6317.361206
-8442.0,288,6317.971048
-9505.0,288,6318.598202
-11109.0,288,6319.243246
-10785.0,288,6321.107064
-10230.0,288,6321.759303
-11682.0,288,6322.540825
-10621.0,288,6323.193537
-10446.0,288,6327.205096
-8905.0,288,6327.844165
-11039.0,288,6328.626249
-10338.0,288,6330.560025
-10235.0,288,6331.199487
-9743.0,288,6331.875881
-7918.0,288,6332.468628
-10206.0,288,6333.084682
-9110.0,288,6333.679893
-9785.0,288,6334.32256
-9376.0,288,6335.071572
-10078.0,288,6337.015152
-10040.0,288,6337.645512
-10228.0,288,6338.271787
-9912.0,288,6338.861199
-9606.0,288,6339.456553
-9219.0,288,6340.067725
-8693.0,288,6340.665832
-8488.0,288,6345.871067
-9937.0,288,6346.514265
-9038.0,288,6347.210558
-9058.0,288,6347.798516
-8606.0,288,6348.543083
-9552.0,288,6349.154034
-12368.0,288,6349.812734
-8183.0,288,6351.69487
-9025.0,288,6352.304945
-10587.0,288,6352.930384
-10152.0,288,6353.536635
-8353.0,288,6354.182344
-10404.0,288,6354.975027
-9972.0,288,6355.610568
-10021.0,288,6357.530985
-9270.0,288,6358.125887
-9349.0,288,6358.751947
-8410.0,288,6362.851823
-8635.0,288,6363.462467
-9757.0,288,6364.072717
-9707.0,288,6364.700164
-8939.0,288,6366.584148
-9063.0,288,6367.214211
-9929.0,288,6367.825388
-10029.0,288,6368.592382
-9634.0,288,6369.262373
-9175.0,288,6369.881864
-9920.0,288,6370.523008
-9243.0,288,6372.467382
-8439.0,288,6373.051204
-13441.0,288,6373.776817
-10788.0,288,6374.398973
-8670.0,288,6375.133918
-9901.0,288,6375.842113
-9685.0,288,6376.452275
-9856.0,288,6381.723878
-10375.0,288,6382.492981
-9104.0,288,6383.118656
-9427.0,288,6383.734866
-10452.0,288,6384.365018
-9005.0,288,6385.018653
-10967.0,288,6385.64594
-9872.0,288,6387.530529
-9814.0,288,6388.141362
-10014.0,288,6388.92386
-9846.0,288,6389.537593
-9314.0,288,6390.153062
-9014.0,288,6390.844929
-11221.0,288,6391.487323
-10099.0,288,6393.509291
-10711.0,288,6394.133589
-11542.0,288,6394.7637
-10288.0,288,6398.958851
-10365.0,288,6399.58432
-8986.0,288,6400.219676
-9436.0,288,6400.849545
-9384.0,288,6401.59315
-8780.0,288,6403.505951
-8820.0,288,6404.119133
-10407.0,288,6404.763654
-9124.0,288,6405.371334
-10783.0,288,6406.01413
-10303.0,288,6406.640238
-8290.0,288,6407.234691
-9545.0,288,6409.297973
-8497.0,288,6409.909917
-8330.0,288,6410.510068
-10269.0,288,6411.162697
-8458.0,288,6411.817837
-8797.0,288,6415.759308
-9081.0,288,6416.375055
-8922.0,288,6418.261807
-10156.0,288,6418.880961
-11667.0,288,6419.519063
-9261.0,288,6420.169588
-9941.0,288,6420.803139
-9568.0,288,6421.570156
-7849.0,288,6422.166844
-9142.0,288,6423.994956
-9088.0,288,6424.621291
-10469.0,288,6425.247074
-9006.0,288,6425.918869
-10614.0,288,6426.540818
-8738.0,288,6427.150301
-9504.0,288,6427.916556
-9435.0,288,6429.823957
-10020.0,288,6430.452878
-9941.0,288,6434.503896
-10040.0,288,6435.286785
-10572.0,288,6435.937867
-9206.0,288,6436.570628
-8476.0,288,6437.17038
-8787.0,288,6439.045002
-10184.0,288,6439.691344
-8830.0,288,6440.257235
-9581.0,288,6440.851896
-10770.0,288,6441.619514
-11069.0,288,6442.290946
-8503.0,288,6442.87506
-8737.0,288,6444.777963
-9434.0,288,6445.372487
-11263.0,288,6446.013999
-10175.0,288,6446.638981
-8705.0,288,6447.218036
-10130.0,288,6451.138357
-10940.0,288,6451.789384
-9892.0,288,6453.715676
-11053.0,288,6454.338198
-8242.0,288,6455.106286
-8949.0,288,6455.734344
-10450.0,288,6456.345285
-8525.0,288,6456.925131
-9437.0,288,6457.552807
-10852.0,288,6459.437336
-9029.0,288,6460.039757
-10090.0,288,6460.666448
-13013.0,288,6461.464061
-10296.0,288,6462.119513
-9024.0,288,6462.759275
-8757.0,288,6463.422707
-9128.0,288,6464.064159
-8818.0,288,6469.297191
-9957.0,288,6469.954647
-9489.0,288,6470.621041
-9755.0,288,6471.230938
-10935.0,288,6471.857673
-8927.0,288,6472.444689
-9173.0,288,6473.217966
-9969.0,288,6475.038089
-8623.0,288,6475.673848
-10099.0,288,6476.313363
-9650.0,288,6476.963119
-9232.0,288,6477.609096
-8910.0,288,6478.239733
-9776.0,288,6478.850408
-9494.0,288,6480.769835
-8564.0,288,6481.537215
-8838.0,288,6482.132241
-9262.0,288,6482.711682
-9740.0,288,6486.638825
-8760.0,288,6487.217612
-11169.0,288,6487.843079
-10797.0,288,6489.802842
-9539.0,288,6490.407953
-10153.0,288,6491.052211
-8062.0,288,6491.660217
-9000.0,288,6492.271923
-9628.0,288,6493.067982
-9899.0,288,6493.740148
-9263.0,288,6495.662064
-8191.0,288,6496.240155
-9842.0,288,6496.869171
-10428.0,288,6497.493654
-11384.0,288,6498.144246
-8873.0,288,6498.777963
-7957.0,288,6499.508971
-8936.0,288,6504.549229
-7870.0,288,6505.130247
-8524.0,288,6505.726562
-10431.0,288,6506.527486
-9211.0,288,6507.158905
-10372.0,288,6507.793108
-10226.0,288,6508.387727
-9007.0,288,6510.336157
-8448.0,288,6510.913034
-9369.0,288,6511.525187
-11999.0,288,6512.152329
-10781.0,288,6512.950629
-10161.0,288,6513.561265
-10329.0,288,6514.157878
-10626.0,288,6516.047222
-10414.0,288,6516.681611
-9541.0,288,6517.29851
-10778.0,288,6521.102339
-8730.0,288,6521.697715
-9400.0,288,6522.27656
-9087.0,288,6522.896804
-9743.0,288,6524.812361
-8571.0,288,6525.430662
-9965.0,288,6526.194128
-8597.0,288,6526.790335
-8364.0,288,6527.417466
-10072.0,288,6528.04812
-10123.0,288,6528.645941
-8863.0,288,6529.258947
-9087.0,288,6531.172618
-7723.0,288,6531.725288
-9522.0,288,6532.482783
-10179.0,288,6533.101427
-9167.0,288,6533.715098
-8103.0,288,6534.325939
-10136.0,288,6538.269007
-10682.0,288,6540.139457
-9574.0,288,6540.762769
-9911.0,288,6541.420578
-9929.0,288,6542.032002
-9028.0,288,6542.646614
-9055.0,288,6543.274347
-9637.0,288,6543.86897
-8507.0,288,6545.896013
-9069.0,288,6546.510591
-11192.0,288,6547.122442
-9082.0,288,6547.778837
-9919.0,288,6548.392953
-8658.0,288,6548.986987
-10054.0,288,6549.613094
-10467.0,288,6551.510355
-10820.0,288,6552.321453
-9781.0,288,6556.332106
-8769.0,288,6556.946508
-10721.0,288,6557.701878
-9335.0,288,6558.347943
-10101.0,288,6558.965074
-10251.0,288,6560.881255
-10247.0,288,6561.533028
-8572.0,288,6562.132402
-8803.0,288,6562.727524
-9087.0,288,6563.354544
-10251.0,288,6563.980824
-9904.0,288,6564.756219
-9061.0,288,6566.655355
-10090.0,288,6567.250428
-9390.0,288,6567.861754
-9632.0,288,6568.504751
-10423.0,288,6569.130061
-9456.0,288,6573.280944
-8750.0,288,6573.888641
-11158.0,288,6575.839522
-11375.0,288,6576.482228
-9333.0,288,6577.062627
-8029.0,288,6577.829981
-9075.0,288,6578.459507
-9256.0,288,6579.052942
-11353.0,288,6579.680649
-10867.0,288,6581.626515
-10508.0,288,6582.250503
-8916.0,288,6582.893515
-11488.0,288,6583.505859
-7894.0,288,6584.103729
-8872.0,288,6584.84129
-10704.0,288,6585.485815
-10952.0,288,6587.382216
-10870.0,288,6588.017075
-10888.0,288,6592.160802
-10631.0,288,6592.80102
-10654.0,288,6593.419986
-10571.0,288,6594.047183
-9765.0,288,6594.700704
-9109.0,288,6595.29844
-9113.0,288,6597.224178
-8872.0,288,6597.976277
-9059.0,288,6598.622322
-8576.0,288,6599.183222
-9688.0,288,6599.809747
-9191.0,288,6600.414835
-8635.0,288,6601.031286
-9585.0,288,6602.911638
-7977.0,288,6603.503685
-8918.0,288,6604.115755
-9065.0,288,6604.878187
-8736.0,288,6608.623415
-12243.0,288,6609.266338
-8506.0,288,6609.998961
-9933.0,288,6611.915532
-9008.0,288,6612.555012
-10702.0,288,6613.181143
-9228.0,288,6613.853458
-8930.0,288,6614.416425
-10145.0,288,6615.048379
-8831.0,288,6615.683941
-8537.0,288,6617.714402
-8692.0,288,6618.320853
-9579.0,288,6618.948344
-7945.0,288,6619.555815
-10731.0,288,6620.194654
-9272.0,288,6620.821439
-11198.0,288,6621.448777
-9261.0,288,6623.41983
-10242.0,288,6627.43617
-10651.0,288,6628.061923
-8227.0,288,6628.64201
-8803.0,288,6629.237442
-8739.0,288,6629.979685
-9778.0,288,6630.611972
-9013.0,288,6632.542938
-8390.0,288,6633.153434
-9894.0,288,6633.813825
-9358.0,288,6634.442263
-9680.0,288,6635.055229
-11686.0,288,6635.714633
-9516.0,288,6636.479597
-10516.0,288,6638.396524
-9239.0,288,6639.054556
-9214.0,288,6639.650451
-10514.0,288,6640.293226
-9561.0,288,6644.284603
-8792.0,288,6644.911472
-11262.0,288,6645.538037
-10156.0,288,6647.482402
-10401.0,288,6648.121577
-9211.0,288,6648.717924
-10911.0,288,6649.360711
-10407.0,288,6650.112026
-12105.0,288,6650.739772
-9285.0,288,6651.346792
-9888.0,288,6653.301445
-9411.0,288,6653.932213
-9739.0,288,6654.526044
-11163.0,288,6655.167873
-10373.0,288,6655.839136
-8679.0,288,6656.615971
-8373.0,288,6657.227636
-9086.0,288,6661.215834
-10363.0,288,6663.128657
-9607.0,288,6663.863672
-10644.0,288,6664.491674
-10171.0,288,6665.08411
-9535.0,288,6665.710732
-9697.0,288,6666.371361
-9541.0,288,6667.003376
-9072.0,288,6668.886335
-9250.0,288,6669.496367
-9360.0,288,6670.248026
-8934.0,288,6670.956497
-8738.0,288,6671.532048
-9951.0,288,6672.133346
-8442.0,288,6672.764112
-8644.0,288,6674.627888
-9408.0,288,6675.273778
-10498.0,288,6675.90833
-9021.0,288,6679.914661
-9305.0,288,6680.520292
-8879.0,288,6681.141591
-8725.0,288,6681.8864
-10630.0,288,6683.857563
-11495.0,288,6684.560095
-10567.0,288,6685.18604
-9746.0,288,6685.826588
-8835.0,288,6686.575335
-9206.0,288,6687.197288
-8694.0,288,6687.793792
-9042.0,288,6689.707625
-10090.0,288,6690.49164
-8879.0,288,6691.142847
-9820.0,288,6691.770717
-8840.0,288,6692.365519
-8690.0,288,6692.999412
-7531.0,288,6697.076933
-8786.0,288,6698.983181
-9535.0,288,6699.596611
-8969.0,288,6700.182203
-11549.0,288,6700.808306
-13610.0,288,6701.443244
-9928.0,288,6702.229031
-9859.0,288,6702.849294
-8353.0,288,6704.800357
-9885.0,288,6705.444432
-11401.0,288,6706.070567
-11288.0,288,6706.717772
-7552.0,288,6707.284473
-9981.0,288,6707.909927
-10191.0,288,6708.565765
-9503.0,288,6710.588264
-8723.0,288,6711.182569
-8998.0,288,6715.249782
-8933.0,288,6715.977586
-8431.0,288,6716.605986
-9539.0,288,6717.247495
-9884.0,288,6717.884287
-8860.0,288,6719.825446
-9173.0,288,6720.436105
-8376.0,288,6721.030995
-9740.0,288,6721.647961
-8806.0,288,6722.412119
-10527.0,288,6723.052811
-9378.0,288,6723.650872
-8649.0,288,6724.289987
-9556.0,288,6726.204957
-9760.0,288,6726.848819
-8089.0,288,6727.427213
-8794.0,288,6728.040313
-10574.0,288,6728.682104
-10159.0,288,6732.734326
-8956.0,288,6733.389141
-10717.0,288,6735.288266
-9482.0,288,6736.04207
-8054.0,288,6736.644557
-9868.0,288,6737.270057
-9307.0,288,6737.849541
-9026.0,288,6738.476244
-10079.0,288,6739.116976
-9263.0,288,6740.959133
-9321.0,288,6741.571616
-8588.0,288,6742.323381
-9147.0,288,6742.918282
-9765.0,288,6743.532184
-9899.0,288,6744.155979
-9236.0,288,6744.78033
-9967.0,288,6746.709102
-9783.0,288,6750.615359
-9392.0,288,6751.247398
-8509.0,288,6751.875987
-8277.0,288,6752.452845
-10264.0,288,6753.051174
-9375.0,288,6753.647475
-9624.0,288,6755.691228
-9984.0,288,6756.332127
-9754.0,288,6756.997442
-10074.0,288,6757.649473
-7989.0,288,6758.280227
-10683.0,288,6758.899642
-10467.0,288,6759.541987
-10146.0,288,6761.492215
-9383.0,288,6762.237588
-9405.0,288,6762.852286
-9492.0,288,6763.448034
-10238.0,288,6767.37641
-9235.0,288,6768.139214
-6969.0,288,6768.702972
-9964.0,288,6770.561629
-11165.0,288,6771.203803
-9759.0,288,6771.834127
-13487.0,288,6772.497729
-10644.0,288,6773.117481
-9858.0,288,6773.696996
-7705.0,288,6774.432678
-8924.0,288,6776.312268
-8619.0,288,6776.950083
-10642.0,288,6777.561667
-10582.0,288,6778.187558
-8975.0,288,6778.835241
-9837.0,288,6779.460496
-7738.0,288,6780.054185
-10277.0,288,6782.083946
-8904.0,288,6785.81054
-10128.0,288,6786.436684
-9359.0,288,6787.220062
-7630.0,288,6787.81953
-10783.0,288,6788.430768
-8596.0,288,6789.025719
-9611.0,288,6789.620702
-10169.0,288,6791.459459
-10077.0,288,6792.100454
-8511.0,288,6792.672939
-11001.0,288,6793.296831
-8052.0,288,6794.043988
-8459.0,288,6794.655836
-8307.0,288,6795.236486
-8528.0,288,6797.128874
-7670.0,288,6797.694339
-9461.0,288,6798.324526
-7966.0,288,6802.324622
-9127.0,288,6802.906064
-11388.0,288,6803.548673
-8813.0,288,6804.154565
-10314.0,288,6806.078618
-8665.0,288,6806.847699
-9067.0,288,6807.442219
-10597.0,288,6808.057565
-8998.0,288,6808.676715
-10648.0,288,6809.301286
-9739.0,288,6809.954099
-10858.0,288,6811.8369
-9411.0,288,6812.430419
-9213.0,288,6813.198229
-10722.0,288,6813.810896
-9378.0,288,6814.466131
-10210.0,288,6815.074363
-10028.0,288,6815.700021
-7752.0,288,6821.239687
-10913.0,288,6821.865269
-9625.0,288,6822.472749
-10630.0,288,6823.098088
-10534.0,288,6823.724071
-8795.0,288,6824.292338
-9861.0,288,6824.926906
-9555.0,288,6826.903657
-9056.0,288,6827.531334
-9917.0,288,6828.157351
-10809.0,288,6828.787489
-10219.0,288,6829.419289
-10111.0,288,6830.056174
-7869.0,288,6830.641019
-8124.0,288,6832.500154
-9884.0,288,6833.28234
-8830.0,288,6833.877487
-8548.0,288,6837.465032
-11706.0,288,6838.091136
-9241.0,288,6838.835685
-9365.0,288,6839.42046
-9106.0,288,6841.301208
-8858.0,288,6841.929807
-9664.0,288,6842.540293
-10372.0,288,6843.15232
-9683.0,288,6843.762139
-10345.0,288,6844.389046
-9354.0,288,6845.165256
-8697.0,288,6847.086269
-10368.0,288,6847.69573
-9869.0,288,6848.325184
